detect_date,oil,probable_oil,possible_oil,other,wind,oil_other,iso3
2020-01-01,1,0,0,0,0,1,GEO
2020-01-01,1,0,7,1,0,2,GHA
2020-01-01,0,0,2,1,0,1,GIN
2020-01-01,0,0,1,4,0,4,GNB
2020-01-01,13,0,0,0,0,13,GNQ
2020-01-01,5,0,0,2,0,7,GRC
2020-01-01,0,0,1,0,0,0,GUY
2020-01-01,16,0,0,3,0,19,HRV
2020-01-01,567,49,63,130,0,697,IDN
2020-01-01,185,4,33,14,0,199,IND
2020-01-01,2,0,1,3,7,5,IRL
2020-01-01,161,4,0,0,0,161,IRN
2020-01-01,1,1,0,5,0,6,IRQ
2020-01-01,0,0,0,1,0,1,ISL
2020-01-01,4,0,2,0,0,4,ISR
2020-01-01,103,7,3,6,0,109,ITA
2020-01-01,0,0,0,1,0,1,JAM
2020-01-01,0,0,0,3,0,3,JEY
2020-01-01,19,11,45,39,0,58,JPN
2020-01-01,0,0,3,1,0,1,KEN
2020-01-01,3,0,1,3,0,6,KHM
2020-01-01,6,0,57,67,12,73,KOR
2020-01-01,32,1,0,35,0,67,KWT
2020-01-01,0,0,9,2,0,2,LBR
2020-01-01,10,0,1,0,0,10,LBY
2020-01-01,0,0,4,3,0,3,LKA
2020-01-01,1,0,0,0,0,1,LTU
2020-01-01,0,0,1,0,0,0,LVA
2020-01-01,0,0,1,0,0,0,MDG
2020-01-01,192,3,15,2,0,194,MEX
2020-01-01,4,0,18,12,0,16,MMR
2020-01-01,1,0,1,2,0,3,MOZ
2020-01-01,1,0,1,0,0,1,MRT
2020-01-01,333,12,54,54,0,387,MYS
2020-01-01,8,1,0,0,0,8,NAM
2020-01-01,0,0,1,0,0,0,NCL
2020-01-01,433,4,2,1,0,434,NGA
2020-01-01,0,0,2,1,0,1,NIC
2020-01-01,112,14,1,7,326,119,NLD
2020-01-01,21,0,0,6,2,27,NOR
2020-01-01,7,0,1,6,0,13,NZL
2020-01-01,20,0,11,6,0,26,None
2020-01-01,7,0,3,2,0,9,OMN
2020-01-01,0,0,2,0,0,0,PAK
2020-01-01,0,0,6,2,0,2,PAN
2020-01-01,96,1,2,0,0,96,PER
2020-01-01,7,0,9,39,0,46,PHL
2020-01-01,2,0,1,2,0,4,PNG
2020-01-01,9,3,0,5,3,14,POL
2020-01-01,0,0,2,4,0,4,PRK
2020-01-01,0,0,1,0,0,0,PRT
2020-01-01,167,0,5,3,0,170,QAT
2020-01-01,8,0,0,0,0,8,ROU
2020-01-01,10,2,5,5,0,15,RUS
2020-01-01,719,23,8,2,0,721,SAU
2020-01-01,1,0,2,0,0,1,SDN
2020-01-01,3,0,0,0,0,3,SEN
2020-01-01,0,0,0,39,0,39,SGP
2020-01-01,0,0,1,0,0,0,SLB
2020-01-01,0,0,0,3,0,3,SLE
2020-01-01,0,0,0,1,0,1,SLV
2020-01-01,0,0,1,1,0,1,SOM
2020-01-01,1,0,0,0,0,1,SUR
2020-01-01,0,0,1,47,65,47,SWE
2020-01-01,3,0,0,0,0,3,TGO
2020-01-01,414,1,21,153,0,567,THA
2020-01-01,3,0,0,0,0,3,TLS
2020-01-01,327,2,0,1,0,328,TTO
2020-01-01,14,15,1,0,0,14,TUN
2020-01-01,6,0,11,50,0,56,TUR
2020-01-01,8,7,1,0,22,8,TWN
2020-01-01,1,0,0,0,0,1,TZA
2020-01-01,14,5,3,9,0,23,UKR
2020-01-01,0,0,1,0,0,0,URY
2020-01-01,2118,44,1,543,5,2661,USA
2020-01-01,13,3,2,3,0,16,VEN
2020-01-01,1,0,0,0,0,1,VIR
2020-01-01,41,2,22,214,23,255,VNM
2020-01-01,0,0,1,0,0,0,VUT
2020-01-01,4,0,8,0,0,4,YEM
2020-01-01,1,0,3,1,0,2,ZAF
2020-02-01,1,0,1,0,0,1,ABW
2020-02-01,248,1,0,0,0,248,AGO
2020-02-01,519,1,2,10,0,529,ARE
2020-02-01,0,0,1,0,0,0,ASM
2020-02-01,0,0,1,0,0,0,ATG
2020-02-01,73,4,30,46,0,119,AUS
2020-02-01,0,0,1,5,405,5,BEL
2020-02-01,6,0,0,0,0,6,BEN
2020-02-01,0,0,1,0,0,0,BES
2020-02-01,2,3,1,1,0,3,BGD
2020-02-01,1,0,0,0,0,1,BGR
2020-02-01,3,0,1,0,0,3,BHR
2020-02-01,0,0,4,5,0,5,BHS
2020-02-01,135,16,8,22,0,157,BRA
2020-02-01,125,4,0,0,0,125,BRN
2020-02-01,6,0,7,12,0,18,CAN
2020-02-01,0,0,1,0,0,0,CHL
2020-02-01,308,69,133,389,2160,697,CHN
2020-02-01,11,1,1,0,0,11,CIV
2020-02-01,76,1,0,0,0,76,CMR
2020-02-01,49,0,0,0,0,49,COD
2020-02-01,75,0,0,0,0,75,COG
2020-02-01,5,0,2,3,0,8,COL
2020-02-01,3,0,5,2,0,5,CUB
2020-02-01,0,0,1,0,0,0,CYP
2020-02-01,20,17,2,29,1501,49,DEU
2020-02-01,0,0,1,0,0,0,DJI
2020-02-01,18,2,1,18,513,36,DNK
2020-02-01,0,0,1,0,0,0,DOM
2020-02-01,0,0,4,0,0,0,DZA
2020-02-01,11,2,3,0,0,11,ECU
2020-02-01,176,5,0,6,0,182,EGY
2020-02-01,0,0,3,1,0,1,ERI
2020-02-01,0,0,1,0,0,0,ESH
2020-02-01,3,8,0,6,0,9,ESP
2020-02-01,0,0,0,1,0,1,EST
2020-02-01,0,0,0,50,5,50,FIN
2020-02-01,0,0,5,26,0,26,FRA
2020-02-01,120,0,1,0,0,120,GAB
2020-02-01,163,13,3,18,2312,181,GBR
2020-02-01,1,0,0,0,0,1,GEO
2020-02-01,3,0,7,1,0,4,GHA
2020-02-01,0,0,2,1,0,1,GIN
2020-02-01,0,0,2,7,0,7,GNB
2020-02-01,14,0,0,0,0,14,GNQ
2020-02-01,5,0,0,2,0,7,GRC
2020-02-01,0,0,2,0,0,0,GUY
2020-02-01,16,0,0,3,0,19,HRV
2020-02-01,573,72,67,162,0,735,IDN
2020-02-01,188,4,33,18,0,206,IND
2020-02-01,3,0,1,3,7,6,IRL
2020-02-01,161,3,0,0,0,161,IRN
2020-02-01,1,2,0,6,0,7,IRQ
2020-02-01,0,0,0,2,0,2,ISL
2020-02-01,4,0,2,0,0,4,ISR
2020-02-01,103,8,3,6,0,109,ITA
2020-02-01,0,0,0,1,0,1,JAM
2020-02-01,0,0,0,5,0,5,JEY
2020-02-01,19,12,46,36,0,55,JPN
2020-02-01,0,0,3,1,0,1,KEN
2020-02-01,3,0,1,3,0,6,KHM
2020-02-01,6,0,60,72,12,78,KOR
2020-02-01,32,2,0,37,0,69,KWT
2020-02-01,0,0,11,2,0,2,LBR
2020-02-01,10,0,1,0,0,10,LBY
2020-02-01,0,0,4,3,0,3,LKA
2020-02-01,1,0,0,0,0,1,LTU
2020-02-01,0,0,1,0,0,0,LVA
2020-02-01,0,0,1,0,0,0,MDG
2020-02-01,195,3,16,2,0,197,MEX
2020-02-01,4,2,19,13,0,17,MMR
2020-02-01,0,0,1,0,0,0,MNP
2020-02-01,0,0,1,2,0,2,MOZ
2020-02-01,1,0,1,0,0,1,MRT
2020-02-01,343,40,69,67,0,410,MYS
2020-02-01,8,1,0,0,0,8,NAM
2020-02-01,437,4,2,1,0,438,NGA
2020-02-01,0,0,2,1,0,1,NIC
2020-02-01,115,13,1,7,353,122,NLD
2020-02-01,21,0,0,5,2,26,NOR
2020-02-01,7,0,1,6,0,13,NZL
2020-02-01,20,0,11,5,0,25,None
2020-02-01,8,0,2,3,0,11,OMN
2020-02-01,0,0,2,0,0,0,PAK
2020-02-01,0,2,6,4,0,4,PAN
2020-02-01,96,1,2,0,0,96,PER
2020-02-01,7,0,10,60,0,67,PHL
2020-02-01,2,0,1,2,0,4,PNG
2020-02-01,10,3,0,5,3,15,POL
2020-02-01,0,0,2,4,0,4,PRK
2020-02-01,0,0,1,0,0,0,PRT
2020-02-01,166,0,5,3,0,169,QAT
2020-02-01,8,0,0,0,0,8,ROU
2020-02-01,8,2,6,4,0,12,RUS
2020-02-01,722,25,8,2,0,724,SAU
2020-02-01,1,0,2,0,0,1,SDN
2020-02-01,3,0,0,0,0,3,SEN
2020-02-01,0,0,0,36,0,36,SGP
2020-02-01,0,0,1,0,0,0,SLB
2020-02-01,0,0,0,3,0,3,SLE
2020-02-01,0,0,0,1,0,1,SLV
2020-02-01,0,0,1,1,0,1,SOM
2020-02-01,1,1,0,0,0,1,SUR
2020-02-01,0,0,1,47,65,47,SWE
2020-02-01,3,0,0,0,0,3,TGO
2020-02-01,414,2,21,187,0,601,THA
2020-02-01,3,0,0,0,0,3,TLS
2020-02-01,328,1,0,1,0,329,TTO
2020-02-01,14,14,1,0,0,14,TUN
2020-02-01,6,1,12,48,0,54,TUR
2020-02-01,8,7,2,0,22,8,TWN
2020-02-01,1,1,0,0,0,1,TZA
2020-02-01,14,6,3,12,0,26,UKR
2020-02-01,0,0,1,0,0,0,URY
2020-02-01,2177,47,1,594,5,2771,USA
2020-02-01,12,3,3,5,0,17,VEN
2020-02-01,1,0,0,0,0,1,VIR
2020-02-01,42,4,21,236,28,278,VNM
2020-02-01,0,0,1,0,0,0,VUT
2020-02-01,4,0,8,1,0,5,YEM
2020-02-01,1,0,4,1,0,2,ZAF
2020-03-01,1,0,1,0,0,1,ABW
2020-03-01,248,1,0,0,0,248,AGO
2020-03-01,522,1,2,11,0,533,ARE
2020-03-01,0,0,1,0,0,0,ASM
2020-03-01,0,0,1,0,0,0,ATG
2020-03-01,72,4,31,52,0,124,AUS
2020-03-01,0,0,1,5,405,5,BEL
2020-03-01,6,0,0,0,0,6,BEN
2020-03-01,0,0,1,0,0,0,BES
2020-03-01,2,3,0,0,0,2,BGD
2020-03-01,1,0,0,0,0,1,BGR
2020-03-01,3,0,1,0,0,3,BHR
2020-03-01,0,0,4,5,0,5,BHS
2020-03-01,138,17,7,32,0,170,BRA
2020-03-01,125,4,0,0,0,125,BRN
2020-03-01,6,0,7,21,0,27,CAN
2020-03-01,0,0,2,0,0,0,CHL
2020-03-01,315,68,143,417,2183,732,CHN
2020-03-01,11,1,1,0,0,11,CIV
2020-03-01,77,0,0,0,0,77,CMR
2020-03-01,49,0,0,0,0,49,COD
2020-03-01,76,0,0,0,0,76,COG
2020-03-01,5,0,1,3,0,8,COL
2020-03-01,3,0,5,2,0,5,CUB
2020-03-01,0,0,1,0,0,0,CYP
2020-03-01,19,17,2,29,1504,48,DEU
2020-03-01,0,0,1,0,0,0,DJI
2020-03-01,18,2,0,18,513,36,DNK
2020-03-01,0,0,1,0,0,0,DOM
2020-03-01,0,0,4,0,0,0,DZA
2020-03-01,10,2,3,0,0,10,ECU
2020-03-01,179,6,0,5,0,184,EGY
2020-03-01,0,0,3,1,0,1,ERI
2020-03-01,0,0,1,1,0,1,ESH
2020-03-01,3,8,0,5,0,8,ESP
2020-03-01,0,0,0,1,0,1,EST
2020-03-01,0,0,0,50,5,50,FIN
2020-03-01,0,0,1,0,0,0,FJI
2020-03-01,0,0,5,23,0,23,FRA
2020-03-01,119,0,1,0,0,119,GAB
2020-03-01,160,14,3,18,2311,178,GBR
2020-03-01,1,0,0,0,0,1,GEO
2020-03-01,4,0,7,1,0,5,GHA
2020-03-01,0,0,3,1,0,1,GIN
2020-03-01,0,0,2,9,0,9,GNB
2020-03-01,14,0,0,0,0,14,GNQ
2020-03-01,5,0,0,2,0,7,GRC
2020-03-01,0,0,2,0,0,0,GUY
2020-03-01,16,0,0,3,0,19,HRV
2020-03-01,577,77,71,187,0,764,IDN
2020-03-01,191,6,33,26,0,217,IND
2020-03-01,3,0,1,3,7,6,IRL
2020-03-01,162,2,0,0,0,162,IRN
2020-03-01,1,1,0,7,0,8,IRQ
2020-03-01,0,0,0,2,0,2,ISL
2020-03-01,3,0,2,0,0,3,ISR
2020-03-01,103,9,3,6,0,109,ITA
2020-03-01,0,0,0,1,0,1,JAM
2020-03-01,0,0,0,5,0,5,JEY
2020-03-01,19,12,46,37,0,56,JPN
2020-03-01,0,0,4,0,0,0,KEN
2020-03-01,3,0,2,2,0,5,KHM
2020-03-01,5,0,62,74,12,79,KOR
2020-03-01,34,3,0,37,0,71,KWT
2020-03-01,0,0,12,3,0,3,LBR
2020-03-01,9,0,1,0,0,9,LBY
2020-03-01,0,0,5,5,0,5,LKA
2020-03-01,1,0,0,0,0,1,LTU
2020-03-01,0,0,1,0,0,0,LVA
2020-03-01,0,0,0,2,0,2,MAR
2020-03-01,0,0,1,0,0,0,MDG
2020-03-01,202,3,15,2,0,204,MEX
2020-03-01,4,5,18,13,0,17,MMR
2020-03-01,0,0,1,0,0,0,MNP
2020-03-01,0,0,1,3,0,3,MOZ
2020-03-01,1,0,1,0,0,1,MRT
2020-03-01,346,62,73,79,0,425,MYS
2020-03-01,9,1,0,0,0,9,NAM
2020-03-01,435,4,1,2,0,437,NGA
2020-03-01,0,0,2,1,0,1,NIC
2020-03-01,113,13,1,6,371,119,NLD
2020-03-01,20,0,0,5,2,25,NOR
2020-03-01,7,0,1,6,0,13,NZL
2020-03-01,19,0,13,5,0,24,None
2020-03-01,8,0,2,2,0,10,OMN
2020-03-01,0,0,2,0,0,0,PAK
2020-03-01,0,2,6,4,0,4,PAN
2020-03-01,100,1,3,2,0,102,PER
2020-03-01,8,0,10,67,0,75,PHL
2020-03-01,2,0,1,3,0,5,PNG
2020-03-01,9,3,0,5,3,14,POL
2020-03-01,0,0,2,4,0,4,PRK
2020-03-01,0,0,1,0,0,0,PRT
2020-03-01,166,0,5,2,0,168,QAT
2020-03-01,8,0,0,0,0,8,ROU
2020-03-01,8,1,6,4,0,12,RUS
2020-03-01,720,27,9,2,0,722,SAU
2020-03-01,1,0,2,0,0,1,SDN
2020-03-01,3,0,0,0,0,3,SEN
2020-03-01,0,0,0,31,0,31,SGP
2020-03-01,0,0,1,0,0,0,SLB
2020-03-01,0,0,1,4,0,4,SLE
2020-03-01,0,0,0,1,0,1,SLV
2020-03-01,0,0,1,1,0,1,SOM
2020-03-01,1,1,0,0,0,1,SUR
2020-03-01,0,0,2,48,65,48,SWE
2020-03-01,3,0,0,0,0,3,TGO
2020-03-01,413,2,23,199,0,612,THA
2020-03-01,3,0,0,0,0,3,TLS
2020-03-01,332,2,0,1,0,333,TTO
2020-03-01,14,14,1,0,0,14,TUN
2020-03-01,6,1,13,48,0,54,TUR
2020-03-01,7,8,2,0,22,7,TWN
2020-03-01,1,1,0,0,0,1,TZA
2020-03-01,14,5,3,15,0,29,UKR
2020-03-01,0,0,1,0,0,0,URY
2020-03-01,2214,49,1,653,5,2867,USA
2020-03-01,11,3,3,5,0,16,VEN
2020-03-01,1,0,0,0,0,1,VIR
2020-03-01,43,4,21,240,30,283,VNM
2020-03-01,0,0,1,0,0,0,VUT
2020-03-01,3,0,8,2,0,5,YEM
2020-03-01,1,0,4,1,0,2,ZAF
2020-04-01,1,0,1,0,0,1,ABW
2020-04-01,248,1,1,0,0,248,AGO
2020-04-01,522,2,2,16,0,538,ARE
2020-04-01,0,0,1,0,0,0,ASM
2020-04-01,0,0,1,0,0,0,ATG
2020-04-01,73,5,33,54,0,127,AUS
2020-04-01,0,0,1,5,405,5,BEL
2020-04-01,6,0,0,0,0,6,BEN
2020-04-01,0,0,1,0,0,0,BES
2020-04-01,2,3,0,0,0,2,BGD
2020-04-01,1,0,0,0,0,1,BGR
2020-04-01,3,0,1,0,0,3,BHR
2020-04-01,0,0,4,5,0,5,BHS
2020-04-01,139,19,7,40,0,179,BRA
2020-04-01,128,4,0,0,0,128,BRN
2020-04-01,6,0,8,27,0,33,CAN
2020-04-01,0,0,2,0,0,0,CHL
2020-04-01,313,68,143,438,2275,751,CHN
2020-04-01,11,1,1,0,0,11,CIV
2020-04-01,77,0,0,0,0,77,CMR
2020-04-01,49,0,0,0,0,49,COD
2020-04-01,77,0,0,0,0,77,COG
2020-04-01,5,0,1,3,0,8,COL
2020-04-01,3,0,5,2,0,5,CUB
2020-04-01,0,0,1,0,0,0,CYP
2020-04-01,19,17,2,29,1504,48,DEU
2020-04-01,0,0,1,0,0,0,DJI
2020-04-01,15,2,0,19,513,34,DNK
2020-04-01,0,0,1,0,0,0,DOM
2020-04-01,0,0,4,0,0,0,DZA
2020-04-01,10,2,3,0,0,10,ECU
2020-04-01,177,6,0,5,0,182,EGY
2020-04-01,0,0,4,1,0,1,ERI
2020-04-01,0,0,1,1,0,1,ESH
2020-04-01,3,9,0,5,0,8,ESP
2020-04-01,0,0,0,1,0,1,EST
2020-04-01,0,0,0,50,5,50,FIN
2020-04-01,0,0,1,0,0,0,FJI
2020-04-01,0,0,5,26,0,26,FRA
2020-04-01,123,0,1,0,0,123,GAB
2020-04-01,165,15,3,16,2319,181,GBR
2020-04-01,1,0,0,0,0,1,GEO
2020-04-01,4,0,5,1,0,5,GHA
2020-04-01,0,0,3,1,0,1,GIN
2020-04-01,0,0,1,9,0,9,GNB
2020-04-01,13,0,0,0,0,13,GNQ
2020-04-01,5,1,0,2,0,7,GRC
2020-04-01,0,0,1,0,0,0,GUY
2020-04-01,16,0,0,3,0,19,HRV
2020-04-01,585,94,80,187,0,772,IDN
2020-04-01,187,5,35,29,0,216,IND
2020-04-01,3,0,1,4,7,7,IRL
2020-04-01,164,2,0,1,0,165,IRN
2020-04-01,1,1,0,8,0,9,IRQ
2020-04-01,0,0,0,2,0,2,ISL
2020-04-01,3,0,1,0,0,3,ISR
2020-04-01,103,10,3,7,0,110,ITA
2020-04-01,0,0,1,1,0,1,JAM
2020-04-01,0,0,0,2,0,2,JEY
2020-04-01,19,13,45,45,0,64,JPN
2020-04-01,0,0,4,2,0,2,KEN
2020-04-01,3,0,2,5,0,8,KHM
2020-04-01,5,0,64,69,12,74,KOR
2020-04-01,35,3,0,40,0,75,KWT
2020-04-01,0,0,12,3,0,3,LBR
2020-04-01,9,0,1,0,0,9,LBY
2020-04-01,0,0,6,5,0,5,LKA
2020-04-01,1,0,0,0,0,1,LTU
2020-04-01,0,0,1,0,0,0,LVA
2020-04-01,0,0,0,2,0,2,MAR
2020-04-01,0,0,1,0,0,0,MDG
2020-04-01,202,3,14,3,0,205,MEX
2020-04-01,4,5,18,13,0,17,MMR
2020-04-01,0,0,1,0,0,0,MNP
2020-04-01,2,0,1,3,0,5,MOZ
2020-04-01,0,0,1,0,0,0,MRT
2020-04-01,344,79,72,87,0,431,MYS
2020-04-01,10,1,0,0,0,10,NAM
2020-04-01,433,4,3,2,0,435,NGA
2020-04-01,0,0,2,1,0,1,NIC
2020-04-01,112,12,1,7,426,119,NLD
2020-04-01,14,0,0,5,2,19,NOR
2020-04-01,8,0,1,7,0,15,NZL
2020-04-01,18,0,16,7,0,25,None
2020-04-01,8,0,3,1,0,9,OMN
2020-04-01,0,0,3,0,0,0,PAK
2020-04-01,0,2,5,4,0,4,PAN
2020-04-01,100,2,4,2,0,102,PER
2020-04-01,8,0,9,71,0,79,PHL
2020-04-01,2,0,1,3,0,5,PNG
2020-04-01,8,4,0,5,3,13,POL
2020-04-01,0,0,3,3,0,3,PRK
2020-04-01,0,0,1,0,0,0,PRT
2020-04-01,168,0,3,3,0,171,QAT
2020-04-01,8,0,0,0,0,8,ROU
2020-04-01,9,1,6,4,0,13,RUS
2020-04-01,720,27,9,2,0,722,SAU
2020-04-01,1,0,2,0,0,1,SDN
2020-04-01,3,0,0,0,0,3,SEN
2020-04-01,0,0,0,36,0,36,SGP
2020-04-01,0,0,1,0,0,0,SLB
2020-04-01,0,0,2,6,0,6,SLE
2020-04-01,0,0,0,1,0,1,SOM
2020-04-01,1,0,0,0,0,1,SUR
2020-04-01,0,0,2,50,65,50,SWE
2020-04-01,3,0,0,0,0,3,TGO
2020-04-01,418,2,24,221,0,639,THA
2020-04-01,3,0,0,0,0,3,TLS
2020-04-01,338,2,0,1,0,339,TTO
2020-04-01,14,14,1,1,0,15,TUN
2020-04-01,5,1,14,46,0,51,TUR
2020-04-01,7,8,2,0,22,7,TWN
2020-04-01,1,1,0,0,0,1,TZA
2020-04-01,14,4,3,14,0,28,UKR
2020-04-01,0,0,1,0,0,0,URY
2020-04-01,2243,51,2,701,5,2944,USA
2020-04-01,12,3,3,8,0,20,VEN
2020-04-01,1,0,0,0,0,1,VIR
2020-04-01,44,3,20,260,34,304,VNM
2020-04-01,0,0,1,0,0,0,VUT
2020-04-01,2,0,9,1,0,3,YEM
2020-04-01,1,0,4,1,0,2,ZAF
2020-05-01,0,0,1,0,0,0,ABW
2020-05-01,243,2,1,0,0,243,AGO
2020-05-01,517,2,2,21,0,538,ARE
2020-05-01,0,0,1,0,0,0,ASM
2020-05-01,0,0,1,0,0,0,ATG
2020-05-01,73,5,31,57,0,130,AUS
2020-05-01,0,0,1,5,405,5,BEL
2020-05-01,6,0,0,0,0,6,BEN
2020-05-01,0,0,1,0,0,0,BES
2020-05-01,2,3,0,0,0,2,BGD
2020-05-01,1,0,0,0,0,1,BGR
2020-05-01,3,1,1,0,0,3,BHR
2020-05-01,0,0,4,5,0,5,BHS
2020-05-01,136,23,8,42,0,178,BRA
2020-05-01,127,5,0,0,0,127,BRN
2020-05-01,6,0,7,31,0,37,CAN
2020-05-01,0,0,2,0,0,0,CHL
2020-05-01,314,64,137,428,2360,742,CHN
2020-05-01,11,1,1,0,0,11,CIV
2020-05-01,77,0,0,0,0,77,CMR
2020-05-01,49,0,0,0,0,49,COD
2020-05-01,76,0,0,0,0,76,COG
2020-05-01,5,0,1,3,0,8,COL
2020-05-01,3,0,5,3,0,6,CUB
2020-05-01,0,0,2,0,0,0,CYP
2020-05-01,20,17,2,30,1503,50,DEU
2020-05-01,0,0,1,0,0,0,DJI
2020-05-01,17,2,1,21,512,38,DNK
2020-05-01,0,0,1,0,0,0,DOM
2020-05-01,0,0,4,0,0,0,DZA
2020-05-01,11,2,3,1,0,12,ECU
2020-05-01,180,6,0,5,0,185,EGY
2020-05-01,0,0,4,1,0,1,ERI
2020-05-01,0,0,1,0,0,0,ESH
2020-05-01,3,9,0,5,0,8,ESP
2020-05-01,0,0,0,1,0,1,EST
2020-05-01,0,0,0,51,5,51,FIN
2020-05-01,0,0,1,0,0,0,FJI
2020-05-01,0,0,5,26,0,26,FRA
2020-05-01,122,0,1,0,0,122,GAB
2020-05-01,171,14,3,15,2324,186,GBR
2020-05-01,1,0,0,0,0,1,GEO
2020-05-01,4,0,6,1,0,5,GHA
2020-05-01,0,0,3,1,0,1,GIN
2020-05-01,0,0,2,8,0,8,GNB
2020-05-01,7,0,0,0,0,7,GNQ
2020-05-01,5,1,0,2,0,7,GRC
2020-05-01,16,0,0,3,0,19,HRV
2020-05-01,589,92,79,186,0,775,IDN
2020-05-01,190,3,40,37,0,227,IND
2020-05-01,3,0,1,5,7,8,IRL
2020-05-01,167,3,0,1,0,168,IRN
2020-05-01,1,1,0,10,0,11,IRQ
2020-05-01,0,0,0,2,0,2,ISL
2020-05-01,3,0,2,0,0,3,ISR
2020-05-01,103,10,3,7,0,110,ITA
2020-05-01,0,0,1,2,0,2,JAM
2020-05-01,0,0,0,2,0,2,JEY
2020-05-01,20,13,43,46,0,66,JPN
2020-05-01,0,0,4,3,0,3,KEN
2020-05-01,3,0,1,5,0,8,KHM
2020-05-01,5,0,67,77,12,82,KOR
2020-05-01,32,2,0,41,0,73,KWT
2020-05-01,0,0,10,3,0,3,LBR
2020-05-01,9,0,1,0,0,9,LBY
2020-05-01,0,0,6,5,0,5,LKA
2020-05-01,1,0,0,0,0,1,LTU
2020-05-01,0,0,1,0,0,0,LVA
2020-05-01,0,0,0,3,0,3,MAR
2020-05-01,0,0,1,0,0,0,MDG
2020-05-01,202,3,15,4,0,206,MEX
2020-05-01,4,4,18,13,0,17,MMR
2020-05-01,0,0,1,0,0,0,MNP
2020-05-01,2,1,0,3,0,5,MOZ
2020-05-01,0,0,1,0,0,0,MRT
2020-05-01,344,83,68,88,0,432,MYS
2020-05-01,8,1,0,0,0,8,NAM
2020-05-01,0,0,1,0,0,0,NCL
2020-05-01,431,4,3,1,0,432,NGA
2020-05-01,0,0,2,2,0,2,NIC
2020-05-01,114,14,1,8,448,122,NLD
2020-05-01,14,0,0,5,2,19,NOR
2020-05-01,8,0,1,6,0,14,NZL
2020-05-01,19,0,19,7,0,26,None
2020-05-01,8,0,3,2,0,10,OMN
2020-05-01,0,0,3,0,0,0,PAK
2020-05-01,0,1,5,2,0,2,PAN
2020-05-01,102,2,4,4,0,106,PER
2020-05-01,8,0,10,80,0,88,PHL
2020-05-01,2,0,1,3,0,5,PNG
2020-05-01,8,4,0,5,3,13,POL
2020-05-01,0,0,3,4,0,4,PRK
2020-05-01,0,0,1,1,0,1,PRT
2020-05-01,169,0,3,4,0,173,QAT
2020-05-01,8,0,0,0,0,8,ROU
2020-05-01,10,1,8,4,0,14,RUS
2020-05-01,722,28,9,1,0,723,SAU
2020-05-01,1,0,2,0,0,1,SDN
2020-05-01,1,0,0,0,0,1,SEN
2020-05-01,0,0,0,39,0,39,SGP
2020-05-01,0,0,1,0,0,0,SLB
2020-05-01,0,0,2,6,0,6,SLE
2020-05-01,0,0,0,1,0,1,SOM
2020-05-01,1,0,0,0,0,1,SUR
2020-05-01,0,0,1,50,65,50,SWE
2020-05-01,3,0,0,0,0,3,TGO
2020-05-01,416,2,24,200,0,616,THA
2020-05-01,3,0,0,0,0,3,TLS
2020-05-01,341,2,0,1,0,342,TTO
2020-05-01,13,14,1,1,0,14,TUN
2020-05-01,5,1,14,49,0,54,TUR
2020-05-01,7,5,2,0,22,7,TWN
2020-05-01,1,1,0,0,0,1,TZA
2020-05-01,14,4,3,16,0,30,UKR
2020-05-01,0,0,1,0,0,0,URY
2020-05-01,2238,49,2,712,5,2950,USA
2020-05-01,12,3,4,8,0,20,VEN
2020-05-01,43,2,21,256,47,299,VNM
2020-05-01,0,0,1,0,0,0,VUT
2020-05-01,2,0,9,0,0,2,YEM
2020-05-01,1,0,5,1,0,2,ZAF
2020-06-01,0,0,1,0,0,0,ABW
2020-06-01,244,2,1,0,0,244,AGO
2020-06-01,518,2,3,17,0,535,ARE
2020-06-01,0,0,1,0,0,0,ASM
2020-06-01,0,0,1,0,0,0,ATG
2020-06-01,72,4,29,60,0,132,AUS
2020-06-01,0,0,1,5,405,5,BEL
2020-06-01,6,0,0,0,0,6,BEN
2020-06-01,0,0,1,0,0,0,BES
2020-06-01,2,3,0,0,0,2,BGD
2020-06-01,1,0,0,0,0,1,BGR
2020-06-01,3,1,1,0,0,3,BHR
2020-06-01,0,0,5,5,0,5,BHS
2020-06-01,136,23,9,45,0,181,BRA
2020-06-01,127,5,0,0,0,127,BRN
2020-06-01,6,0,6,33,0,39,CAN
2020-06-01,0,0,2,0,0,0,CHL
2020-06-01,317,64,133,426,2514,743,CHN
2020-06-01,11,1,1,0,0,11,CIV
2020-06-01,77,0,0,0,0,77,CMR
2020-06-01,50,0,0,0,0,50,COD
2020-06-01,77,0,0,0,0,77,COG
2020-06-01,5,0,2,3,0,8,COL
2020-06-01,3,0,5,3,0,6,CUB
2020-06-01,0,0,2,0,0,0,CYP
2020-06-01,21,18,2,30,1503,51,DEU
2020-06-01,0,0,1,0,0,0,DJI
2020-06-01,18,2,1,21,523,39,DNK
2020-06-01,0,0,1,0,0,0,DOM
2020-06-01,0,0,4,1,0,1,DZA
2020-06-01,11,2,3,2,0,13,ECU
2020-06-01,183,5,2,6,0,189,EGY
2020-06-01,0,0,3,1,0,1,ERI
2020-06-01,0,0,1,0,0,0,ESH
2020-06-01,3,9,0,5,0,8,ESP
2020-06-01,0,0,0,2,0,2,EST
2020-06-01,0,0,0,51,5,51,FIN
2020-06-01,0,0,5,29,0,29,FRA
2020-06-01,123,0,1,0,0,123,GAB
2020-06-01,171,14,3,17,2335,188,GBR
